key_id,Job Number,Bin,ProfessionalCertificate,Filing Status,SignoffDate,House Number,Street Name,Community Board,Borough,Longitude,Latitude,Work Type Name,Filing Date,CPE Assigned Date,CPE Action Date,PE Assigned Date,First Objection Date,Latest Objections Date,Latest Resubmit Date,Plan Approved Date,Latest Permit Issued Date,Latest Permit Signed Off Date,Procert QA Supervisior Assigned Date,Procert QA Clerk Assigned Date,QA Failed Date,Job Type,Job Description
Q00054597-I1_Curb_Cut,Q00054597-I1,4445116,No,Objections,,110-12,14 ROAD,407,QUEENS,-73.85635,40.7843,Curb Cut,6/27/2018,6/27/2018,6/28/2018,6/28/2018,6/28/2018,6/28/2018,,,,,,,,A2,"10  foot curb cut"
Q00003217-I1_Sign,Q00003217-I1,4445300,Yes,Signed Off,1/31/2018,29-42,UNION STREET,407,QUEENS,-73.82699,40.7713,Sign,12/14/2017,,,,,,,12/15/2017,12/15/2017,1/26/2018,12/14/2017,12/15/2017,,A2,"Install 2 illuminated, non flashing, accessory business signs. one sign is facing to union street, another sign is facing to drive way (south side) Wording: PARIS BAGUETTE"
Q00041506-I1_Fence,Q00041506-I1,4445327,Yes,Permit Entire,,75-59,263 STREET,413,QUEENS,-73.70932,40.75293,Fence,5/7/2018,,,,,,,5/7/2018,5/7/2018,,5/7/2018,5/7/2018,,A2,"INSTALLATION OF CHAIN LINK FENCE AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
Q00008403-I1_Scaffold,Q00008403-I1,4446007,Yes,Permit Entire,,40-11,164 STREET,407,QUEENS,-73.80172,40.76105,Scaffold,1/3/2018,,,,,,,1/3/2018,1/3/2018,,1/3/2018,1/3/2018,,A2,"Installation of temporary supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
Q00044089-I1_Sign,Q00044089-I1,4446209,Yes,Permit Entire,,61-38,190 STREET,408,QUEENS,-73.78417,40.74041,Sign,5/22/2018,,,,,,,5/23/2018,5/23/2018,,5/22/2018,5/22/2018,,A2,"ERECT ILLUMINATED, ACCESSORY BUSINESS WALL SIGN, NO CHANGE TO USE, EGRESS OR OCCUPATION"
Q00072754-I1_Curb_Cut,Q00072754-I1,4446392,Yes,Permit Entire,,98-11,211 STREET,413,QUEENS,-73.74877,40.71482,Curb Cut,8/26/2018,,,,,,,8/27/2018,8/27/2018,,8/26/2018,8/27/2018,,A2,"APPLICATION FILED FOR CURB CUT, 12 LINEAR FEET INCONJUNCTION WITH ALTERATION TYPE "I" - JOB # 420662848"
Q00058753-I1_Fence,Q00058753-I1,4446960,Yes,Permit Entire,,120-17,GRAHAM COURT,407,QUEENS,-73.84742,40.77531,Fence,7/3/2018,,,,,,,7/3/2018,7/3/2018,,7/3/2018,7/3/2018,,A2,"INSTALL NEW CONSTRUCTION FENCE FOR NEW BUILDING."
Q00002797-I1_Sign,Q00002797-I1,4447077,Yes,Signed Off,3/26/2018,42-39,BELL BOULEVARD,411,QUEENS,-73.76962,40.7617,Sign,2/15/2018,,,,,,,3/11/2018,3/11/2018,,2/15/2018,2/15/2018,3/8/2018,A2,"Erect illuminated accessory business sign on wall. Copy reading "Bank of America with logo". No change in use, egress or occupancy."
Q00042110-I1_Antenna,Q00042110-I1,4447765,No,Objections,,68-05,138 STREET,408,QUEENS,-73.82776,40.7315,Antenna,5/15/2018,5/15/2018,5/16/2018,5/16/2018,5/16/2018,8/16/2018,8/9/2018,,,,,,,A2,"Modification to an existing Sprint telecommunications site.  Replace 3 and install 3 antennas and 9 related RRH units on the roof.  All work in conformance with TPPN#5/98.  There is no change in use, egress, or occupancy."
Q00003430-I1_Scaffold,Q00003430-I1,4448552,Yes,Permit Entire,,43-16,47 STREET,402,QUEENS,-73.91781,40.74417,Scaffold,12/4/2017,,,,,,,12/4/2017,4/23/2018,,12/4/2017,12/4/2017,,A2,"INSTALLATION OF TEMPORARY PIPE SCAFFOLD AT VARIOUS LEVEL FOR NEW BUILDING CONSTRUCTION WORK AS PER PLAN. NO CHANGE IN USE EGRESS OR OCCUPANCY,PIPE SCAFFOLD SHALL COMPLY WITH CHAPTER#33 OF 2014 THE NY BUILDING CODE.709598."
Q00002653-I1_Antenna,Q00002653-I1,4448872,No,Objections,,93-29,170 STREET,412,QUEENS,-73.78824,40.70456,Antenna,2/7/2018,2/7/2018,2/7/2018,2/7/2018,2/7/2018,2/8/2018,,,,,,,,A2,"Replacement of existing telecommunications antennas with installation/replacement of RRH units on roof.  Retrofit of cabinet in existing equipment room in cellar.  All work in compliance with TPPN 5/98.  No change to occupancy, use, or egress."
Q00054042-I1_Side_Walk_Shed,Q00054042-I1,4448916,Yes,Permit Entire,,109-51,128 STREET,410,QUEENS,-73.8132,40.68337,Side Walk Shed,6/20/2018,,,,,,,6/21/2018,6/21/2018,,6/20/2018,6/20/2018,,A2,"Installation of Sidewalk Shed as per plans."
Q00031984-I1_Side_Walk_Shed,Q00031984-I1,4448976,Yes,Permit Entire,,15-18,CENTRAL AVENUE,414,QUEENS,-73.75202,40.60578,Side Walk Shed,4/2/2018,,,,,,,4/9/2018,8/10/2018,,4/2/2018,4/2/2018,4/3/2018,A2,"ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SIDEWALK-SHED PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED FOR NEW BUILDING AS PER    PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION. LIVE LOAD300 PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER # 33 OF THE 2014CODE."
Q00020937-I1_Antenna,Q00020937-I1,4449345,No,Permit Entire,,22-56,80 STREET,401,QUEENS,-73.89002,40.7678,Antenna,3/6/2018,3/6/2018,3/6/2018,3/6/2018,,,,3/6/2018,3/13/2018,,,,,A2,"MODIFICATION TO EXISTING AT&T TELECOMMUNICATIONS SITE. REPLACE ANTENNAS WITH RELATED RRH UNITS AND INSTALL RRH UNITS ON ROOF. ALL IN CONFORMANCE WITH TPPN 5/98. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
Q00014831-I1_Antenna,Q00014831-I1,4449347,No,Objections,,22-59,79 STREET,401,QUEENS,-73.89002,40.7678,Antenna,2/8/2018,2/8/2018,2/9/2018,2/9/2018,2/9/2018,2/9/2018,,,,,,,,A2,"MODIFICATION TO EXISTING AT&T TELECOMMUNICATIONS SITE. REPLACE ANTENNAS WITH RELATED RRH UNITS ON ROOF AND IN EXISTING EQUIPMENT ROOM IN BASEMENT. ALL IN CONFORMANCE WITH TPPN 5/98. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
Q00020958-I1_Antenna,Q00020958-I1,4449394,No,Permit Entire,,22-61,79 STREET,401,QUEENS,-73.89002,40.7678,Antenna,3/6/2018,3/6/2018,3/7/2018,3/7/2018,,,,3/7/2018,3/20/2018,,,,,A2,"MODIFICATION TO EXISTING AT&T TELECOMMUNICATIONS SITE. REPLACE ANTENNAS WITH RELATED RRH UNITS ROOF AND INSTALL RRH UNITS IN BASEMENT. ALL IN CONFORMANCE WITH TPPN 5/98. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
Q00059754-I1_Side_Walk_Shed,Q00059754-I1,4449554,Yes,Permit Entire,,40-15,79 STREET,404,QUEENS,-73.88634,40.74682,Side Walk Shed,7/9/2018,,,,,,,7/9/2018,7/10/2018,,7/9/2018,7/9/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF."
Q00059752-I1_Side_Walk_Shed,Q00059752-I1,4449555,Yes,Permit Entire,,40-19,79 STREET,404,QUEENS,-73.88634,40.74682,Side Walk Shed,7/9/2018,,,,,,,7/9/2018,7/10/2018,,7/9/2018,7/9/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF."
Q00060700-P1_Side_Walk_Shed,Q00060700-P1,4449614,Yes,Approved,,61-25,97 STREET,406,QUEENS,-73.86188,40.73384,Side Walk Shed,8/1/2018,,,,,,,8/2/2018,,,8/1/2018,8/1/2018,,A2,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE.LIVE LOAD 300PSF."
Q00070300-I1_Scaffold,Q00070300-I1,4449690,Yes,Permit Entire,,14-68,BEACH CHANNEL DRIVE,414,QUEENS,-73.75175,40.61017,Scaffold,8/24/2018,,,,,,,8/26/2018,8/26/2018,,8/24/2018,8/24/2018,,A2,"INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLANS. PIPE SCAFFOLD SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
Q00039902-I1_Scaffold,Q00039902-I1,4449968,Yes,Permit Entire,,135-28,40 ROAD,407,QUEENS,-73.83051,40.75855,Scaffold,5/8/2018,,,,,,,5/9/2018,5/9/2018,,5/8/2018,5/9/2018,,A2,"Installation of temporary sidewalk shed and supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application"
Q00039902-I1_Side_Walk_Shed,Q00039902-I1,4449968,Yes,Permit Entire,,135-28,40 ROAD,407,QUEENS,-73.83051,40.75855,Side Walk Shed,5/8/2018,,,,,,,5/9/2018,5/9/2018,,5/8/2018,5/9/2018,,A2,"Installation of temporary sidewalk shed and supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application"
Q00039850-I1_Scaffold,Q00039850-I1,4449969,Yes,Permit Entire,,135-20,40 ROAD,407,QUEENS,-73.83072,40.75846,Scaffold,5/7/2018,,,,,,,5/8/2018,5/8/2018,,5/7/2018,5/7/2018,,A2,"Installation of temporary sidewalk shed and supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application"
Q00039850-I1_Side_Walk_Shed,Q00039850-I1,4449969,Yes,Permit Entire,,135-20,40 ROAD,407,QUEENS,-73.83072,40.75846,Side Walk Shed,5/7/2018,,,,,,,5/8/2018,5/8/2018,,5/7/2018,5/7/2018,,A2,"Installation of temporary sidewalk shed and supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application"
Q00039908-I1_Side_Walk_Shed,Q00039908-I1,4449970,Yes,Permit Entire,,135-32,40 ROAD,407,QUEENS,-73.8304,40.7586,Side Walk Shed,5/7/2018,,,,,,,5/8/2018,5/8/2018,,5/7/2018,5/7/2018,,A2,"Installation of temporary sidewalk shed and supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
Q00039908-I1_Scaffold,Q00039908-I1,4449970,Yes,Permit Entire,,135-32,40 ROAD,407,QUEENS,-73.8304,40.7586,Scaffold,5/7/2018,,,,,,,5/8/2018,5/8/2018,,5/7/2018,5/7/2018,,A2,"Installation of temporary sidewalk shed and supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
Q00039880-I1_Side_Walk_Shed,Q00039880-I1,4449971,Yes,Permit Entire,,135-24,40 ROAD,407,QUEENS,-73.83061,40.75851,Side Walk Shed,5/8/2018,,,,,,,5/9/2018,5/9/2018,,5/8/2018,5/9/2018,,A2,"Installation of temporary sidewalk shed and supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
Q00039880-I1_Scaffold,Q00039880-I1,4449971,Yes,Permit Entire,,135-24,40 ROAD,407,QUEENS,-73.83061,40.75851,Scaffold,5/8/2018,,,,,,,5/9/2018,5/9/2018,,5/8/2018,5/9/2018,,A2,"Installation of temporary sidewalk shed and supported scaffold per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
Q00060925-I1_Sign,Q00060925-I1,4450172,Yes,Permit Entire,,46-30,KISSENA BOULEVARD,407,QUEENS,-73.81863,40.7498,Sign,7/14/2018,,,,,,,7/17/2018,8/27/2018,9/14/2018,7/14/2018,7/16/2018,,A2,"ILLUMINATED BUSINESS ACCESSORY WALL SIGN. NO CHANGE TO USE, EGRESS OR OCCUPANCY"
Q00002618-I1_Side_Walk_Shed,Q00002618-I1,4450190,Yes,Signed Off,1/23/2018,138-14,57 ROAD,407,QUEENS,-73.82663,40.74587,Side Walk Shed,11/20/2017,,,,,,,11/21/2017,1/9/2018,,11/20/2017,11/20/2017,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
Q00002620-I1_Side_Walk_Shed,Q00002620-I1,4450191,Yes,Signed Off,1/23/2018,138-16,57 ROAD,407,QUEENS,-73.82663,40.74587,Side Walk Shed,11/20/2017,,,,,,,11/20/2017,1/8/2018,,11/20/2017,11/20/2017,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
Q00001795-I1_Side_Walk_Shed,Q00001795-I1,4450192,Yes,Signed Off,12/19/2017,138-18,57 ROAD,407,QUEENS,-73.82663,40.74587,Side Walk Shed,11/10/2017,,,,,,,11/11/2017,11/11/2017,,11/10/2017,11/10/2017,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
Q00018915-I1_Antenna,Q00018915-I1,4450223,No,Objections,,69-10,140 STREET,408,QUEENS,-73.82706,40.7302,Antenna,2/27/2018,2/27/2018,2/27/2018,2/27/2018,2/27/2018,2/28/2018,,,,,,,,A2,"AT&T - Replacement of existing telecommunications antennas with replacement of RRH units on roof. Removal, retrofit and installation of cabinets in the existing equipment platform on roof. All work in compliance with TPPN 5/98. No change to occupancy, use, or egress."
Q00018475-I1_Antenna,Q00018475-I1,4450411,No,Permit Entire,,42-48,201 STREET,411,QUEENS,-73.78304,40.75866,Antenna,5/14/2018,5/14/2018,5/15/2018,5/15/2018,5/15/2018,5/15/2018,7/24/2018,8/1/2018,8/2/2018,,,,,A2,"AT&T / Replacement of existing telecommunications antennas with replacement/installation of RRH units on roof. Installation of new cabinets in the existing equipment platform on roof. All work in compliance with TPPN 5/98. No change to occupancy, use, or egress."
Q00068119-I1_Antenna,Q00068119-I1,4450422,No,Permit Entire,,117-01 B,PARK LANE SOUTH,409,QUEENS,-73.83752,40.70905,Antenna,8/28/2018,8/28/2018,8/29/2018,8/29/2018,8/30/2018,8/30/2018,9/18/2018,9/20/2018,9/21/2018,,,,,A2,"INSTALLATION OF NEW ANTENNAS ON NEW MOUNTS AND NEW RRH UNITS AS PER PLANS (TMO BQ04101A.) ALL WORK IN ACCORDANCE WITH TPPN 5/98. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
Q00004406-I1_Plumbing,Q00004406-I1,4450532,Yes,Permit Entire,,23-72A,CORPORAL KENNEDY STREET,407,QUEENS,-73.78387,40.77926,Plumbing,12/12/2017,,,,,,,12/13/2017,12/13/2017,,12/12/2017,12/13/2017,,A2,"REPLACEMENT OF GAS PIPING FOR ONE FAMILY HOUSE."
Q00068116-I1_Side_Walk_Shed,Q00068116-I1,4451048,Yes,Signed Off,9/19/2018,155-10,JAMAICA AVENUE,412,QUEENS,-73.80085,40.70269,Side Walk Shed,8/6/2018,,,,,,,8/7/2018,8/7/2018,,8/6/2018,8/6/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED DURING BUILDING ALTERATION, FILED SEPARATELY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
Q00023967-I1_Side_Walk_Shed,Q00023967-I1,4451809,Yes,Permit Entire,,140-21,BURDEN CRESCENT,408,QUEENS,-73.81748,40.71013,Side Walk Shed,3/21/2018,,,,,,,3/22/2018,3/22/2018,,3/21/2018,3/22/2018,,A2,"Installation of temporary sidewalk shed per plan submitted. Work shall comply with 2014 building codes chapter 33. No change in use, egress and/or occupancy with this application."
Q00063016-I1_Side_Walk_Shed,Q00063016-I1,4451929,Yes,Permit Entire,,91-56,195 STREET,412,QUEENS,-73.76587,40.71172,Side Walk Shed,7/18/2018,,,,,,,7/19/2018,7/19/2018,,7/18/2018,7/19/2018,,A2,"ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SIDEWALK-SHED PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED FOR REMEDIAL REPAIRS AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION. LIVE LOAD300 PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER # 33 OF THE 2014CODE."
Q00010434-I1_Side_Walk_Shed,Q00010434-I1,4453067,Yes,Signed Off,2/27/2018,73-23,210 STREET,411,QUEENS,-73.76046,40.73952,Side Walk Shed,1/10/2018,,,,,,,1/12/2018,1/12/2018,,1/10/2018,1/11/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED DURING BUILDING ALTERATION, FILED SEPARATELY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
Q00051972-I1_Side_Walk_Shed,Q00051972-I1,4453068,Yes,Signed Off,7/24/2018,73-62,BELL BOULEVARD,411,QUEENS,-73.76042,40.73912,Side Walk Shed,6/11/2018,,,,,,,6/12/2018,6/12/2018,,6/11/2018,6/11/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED DURING BUILDING ALTERATION, FILED SEPARATELY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
Q00079159-I1_Side_Walk_Shed,Q00079159-I1,4453145,Yes,Permit Entire,,212-08,75 AVENUE,411,QUEENS,-73.7585,40.73729,Side Walk Shed,9/14/2018,,,,,,,9/15/2018,9/15/2018,,9/14/2018,9/14/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED DURING BUILDING ALTERATION, FILED SEPARATELY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
Q00070769-I1_Side_Walk_Shed,Q00070769-I1,4453146,Yes,Permit Entire,,213-06,75 AVENUE,411,QUEENS,-73.7585,40.73729,Side Walk Shed,8/14/2018,,,,,,,8/15/2018,8/15/2018,,8/14/2018,8/14/2018,,A2,"INSTALLATION OF HEAVY DUTY SIDEWALK SHED DURING BUILDING ALTERATION, FILED SEPARATELY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
Q00023042-I1_Antenna,Q00023042-I1,4453390,No,Objections,,54-50,LITTLE NECK PARKWAY,411,QUEENS,-73.72587,40.76575,Antenna,4/11/2018,4/11/2018,4/12/2018,4/12/2018,4/12/2018,4/12/2018,,,,,,,,A2,"AT&T / Replacement of existing telecommunications antennas with replacement of RRH units on roof. Retrofit of cabinet in the existing equipment platform on roof. All work in compliance with TPPN 5/98. No change to occupancy, use, or egress."
Q00047468-I1_Sign,Q00047468-I1,4453812,Yes,Permit Entire,,1915,SEAGIRT BOULEVARD,414,QUEENS,-73.75384,40.59477,Sign,6/4/2018,,,,,,,6/4/2018,6/4/2018,,6/4/2018,6/4/2018,,A2,"Erect non-illuminated ground sign accessory to residential senior housing reading "Welcome to Brookdale Village Buildings 125, 135 & Community Center, Senior Housing managed by JASA". No change in use, egress or occupancy."
Q00035313-I1_Scaffold,Q00035313-I1,4453916,Yes,Permit Entire,,318,MURRAY AVENUE,407,QUEENS,-73.77916,40.79349,Scaffold,4/19/2018,,,,,,,4/19/2018,4/19/2018,,4/19/2018,4/19/2018,,A2,"INSTALLATION OF SCAFFOLD AS PER DRAWINGS. SCAFFOLD SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
Q00035301-I1_Scaffold,Q00035301-I1,4453946,Yes,Permit Entire,,422,WEAVER AVENUE,407,QUEENS,-73.77916,40.79349,Scaffold,4/19/2018,,,,,,,4/19/2018,4/19/2018,,4/19/2018,4/19/2018,,A2,"INSTALLATION OF SCAFFOLD AS PER DRAWINGS. SCAFFOLD SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
Q00065994-I1_Fence,Q00065994-I1,4454470,Yes,Permit Entire,,37-02,73 STREET,403,QUEENS,-73.89288,40.74866,Fence,7/30/2018,,,,,,,8/2/2018,8/2/2018,,7/30/2018,7/31/2018,8/1/2018,A2,"INSTALLATION OF CONSTRUCTION TEMPORARY WOOD FENCE."
Q00058537-I1_Antenna,Q00058537-I1,4454475,No,Objections,,58-12,QUEENS BOULEVARD,402,QUEENS,-73.90702,40.74118,Antenna,8/9/2018,8/9/2018,8/9/2018,8/9/2018,8/9/2018,8/9/2018,,,,,,,,A2,"AT&T/Installation of new telecommunication antenna with installation of new echo repeaters on roof. All work in compliance with TPPN 5/98. No change to occupancy, use, or egress."
Q00001658-I1_Sign,Q00001658-I1,4454730,Yes,Permit Entire,,57-17,ROCKAWAY BEACH BOULEVARD,414,QUEENS,-73.7875,40.59072,Sign,1/16/2018,,,,,,,1/17/2018,1/30/2018,,1/16/2018,1/17/2018,,A2,"NON ILLUMINATED NON ADVERTISING ACCESSORY SIGN - INSIDE PROPERTY LINE. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
Q00066669-I1_Side_Walk_Shed,Q00066669-I1,4454805,Yes,Permit Entire,,45-05,48 AVENUE,402,QUEENS,-73.91997,40.73961,Side Walk Shed,8/3/2018,,,,,,,8/3/2018,8/14/2018,,8/3/2018,8/3/2018,,A2,"INSTALLATION OF A HEAVY DUTY SIDEWALK SHED APPROXIMATELY 60'LONG AS PER PLANS IN CONJUNCTION WITH GENERAL CONSTRUCTION WORK. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
Q00061381-I1_Side_Walk_Shed,Q00061381-I1,4455386,Yes,Permit Entire,,65-90,160 STREET,408,QUEENS,-73.80938,40.73449,Side Walk Shed,7/23/2018,,,,,,,7/23/2018,7/23/2018,,7/23/2018,7/23/2018,,A2,"INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLANS. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
Q00061380-I1_Side_Walk_Shed,Q00061380-I1,4455388,Yes,Permit Entire,,65-96,160 STREET,408,QUEENS,-73.80938,40.73449,Side Walk Shed,7/23/2018,,,,,,,7/24/2018,7/24/2018,,7/23/2018,7/23/2018,,A2,"INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLANS. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
Q00061379-I1_Side_Walk_Shed,Q00061379-I1,4455390,Yes,Permit Entire,,67-24,161 STREET,408,QUEENS,-73.80938,40.73449,Side Walk Shed,7/23/2018,,,,,,,7/24/2018,7/24/2018,,7/23/2018,7/23/2018,,A2,"INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLANS. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
Q00061378-I1_Side_Walk_Shed,Q00061378-I1,4455392,Yes,Permit Entire,,67-30,161 STREET,408,QUEENS,-73.80938,40.73449,Side Walk Shed,7/23/2018,,,,,,,7/23/2018,7/23/2018,,7/23/2018,7/23/2018,,A2,"INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLANS. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
Q00061375-I1_Side_Walk_Shed,Q00061375-I1,4455394,Yes,Permit Entire,,158-39,JEWEL AVENUE,408,QUEENS,-73.80938,40.73449,Side Walk Shed,7/23/2018,,,,,,,7/24/2018,7/24/2018,,7/23/2018,7/23/2018,,A2,"INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLANS. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
Q00061376-I1_Side_Walk_Shed,Q00061376-I1,4455396,Yes,Permit Entire,,158-43,JEWEL AVENUE,408,QUEENS,-73.80938,40.73449,Side Walk Shed,7/23/2018,,,,,,,7/23/2018,7/23/2018,,7/23/2018,7/23/2018,,A2,"INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLANS. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2014 NYC BUILDING CODE. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
Q00047495-I1_Sign,Q00047495-I1,4457773,Yes,Permit Entire,,155,BEACH 19 STREET,414,QUEENS,-73.75364,40.59418,Sign,6/4/2018,,,,,,,6/5/2018,6/5/2018,,6/4/2018,6/4/2018,,A2,"Erect non-illuminated accessory ground sign for residential reading "Welcome Home To Israel Senior Housing Buildings 155 & 1925 Senior Housing Managed by JASA"
Q00012424-I1_Fence,Q00012424-I1,4457808,Yes,Permit Entire,,8100,SHORE FRONT PARKWAY,414,QUEENS,-73.8081,40.58694,Fence,1/29/2018,,,,,,,1/30/2018,3/23/2018,,1/29/2018,1/30/2018,,A2,"INSTALLATION OF CONSTRUCTION FENCE AS PER PLANS IN CONJUNCTION WITH THE BUILDING. FENCE SHALL COMPLY WITH CHAPTER #33 OF THE 2014 CODE NO CHANGE TO USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
Q00012427-I1_Fence,Q00012427-I1,4457810,Yes,Permit Entire,,8200,SHORE FRONT PARKWAY,414,QUEENS,-73.8081,40.58694,Fence,1/29/2018,,,,,,,2/6/2018,3/23/2018,,1/29/2018,1/30/2018,2/5/2018,A2,"INSTALLATION OF CONSTRUCTION FENCE AS PER PLANS IN CONJUNCTION WITH THE BUILDING. FENCE SHALL COMPLY WITH CHAPTER #33 OF THE 2014 CODE NO CHANGE TO USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
